iso,umd_tree_cover_loss__year,,umd_tree_cover_loss__ha,umd_tree_cover_loss_from_fires__ha
PRT,2009,PRT2009,39860.01052,5597.364282
PRY,2009,PRY2009,353171.612,9109.06787
PSE,2009,PSE2009,1.244830224,0.45672621
REU,2009,REU2009,187.2589107,0
ROU,2009,ROU2009,16176.93613,187.6904725
RUS,2009,RUS2009,2111642.468,1145562.358
RWA,2009,RWA2009,1381.965457,0.230649456
SAU,2009,SAU2009,0,0
SDN,2009,SDN2009,81.32070754,0.75436814
SEN,2009,SEN2009,160.8732679,1.126145396
SGP,2009,SGP2009,176.9704024,1.922766174
SLB,2009,SLB2009,6034.538307,63.50748096
SLE,2009,SLE2009,30546.33283,66.96273068
SLV,2009,SLV2009,4283.931299,159.4976823
SMR,2009,SMR2009,0.11155957,0
SOM,2009,SOM2009,307.1147457,4.614726719
SRB,2009,SRB2009,2507.239256,42.82233602
SSD,2009,SSD2009,8057.625902,77.76544161
SUR,2009,SUR2009,7362.015591,878.2361715
SVK,2009,SVK2009,11237.72127,37.8189338
SVN,2009,SVN2009,1948.166793,7.036054164
SWE,2009,SWE2009,208258.2324,2046.655663
SWZ,2009,SWZ2009,10654.13566,792.423702
SXM,2009,SXM2009,2.929710438,0.146501602
SYC,2009,SYC2009,0.151819992,0
SYR,2009,SYR2009,130.9067774,28.24598857
TCA,2009,TCA2009,105.5949212,32.04852753
TCD,2009,TCD2009,1065.523055,0.454361818
TGO,2009,TGO2009,5576.078705,3.354461316
THA,2009,THA2009,132624.6671,828.3744643
TJK,2009,TJK2009,34.04102614,5.975044723
TKM,2009,TKM2009,12.98584265,1.586862602
TLS,2009,TLS2009,2633.888008,113.6523651
TTO,2009,TTO2009,1377.155902,33.32662628
TUN,2009,TUN2009,982.0644052,248.5644616
TUR,2009,TUR2009,28108.25361,4690.819465
TWN,2009,TWN2009,8161.887539,542.0158347
TZA,2009,TZA2009,143354.2301,365.0844326
UGA,2009,UGA2009,23294.15386,7.301214725
UKR,2009,UKR2009,48322.36976,3968.151829
UMI,2009,UMI2009,0.073094672,0
URY,2009,URY2009,19312.09136,679.547676
USA,2009,USA2009,1608982.102,226335.1153
UZB,2009,UZB2009,96.40260709,10.00872978
VCT,2009,VCT2009,29.89848461,0.449572878
VEN,2009,VEN2009,142452.6195,4924.476855
VGB,2009,VGB2009,5.188663247,0.146149941
VIR,2009,VIR2009,86.32896581,1.026554377
VNM,2009,VNM2009,137761.4522,1135.649201
VUT,2009,VUT2009,1096.266946,2.213371966
XAD,2009,XAD2009,5.97357121,0
XKO,2009,XKO2009,777.0112119,37.57487976
Z01,2009,Z012009,249.0999816,67.21468411
Z06,2009,Z062009,41.83301671,23.15111192
Z07,2009,Z072009,4798.783558,263.6250983
ZAF,2009,ZAF2009,67278.57924,4319.728515
ZMB,2009,ZMB2009,117625.711,208.8214943
ZNC,2009,ZNC2009,42.26215739,8.198901397
ZWE,2009,ZWE2009,19396.0028,564.7432075
AFG,2010,AFG2010,87.72845281,76.56939633
AGO,2010,AGO2010,159799.6196,302.2581872
AIA,2010,AIA2010,0.439017861,0
ALA,2010,ALA2010,633.778946,4.242167244
ALB,2010,ALB2010,653.0724892,80.67680081
AND,2010,AND2010,1.083722139,0
ARG,2010,ARG2010,413246.0205,25833.6721
ARM,2010,ARM2010,162.1726243,23.77609197
ATF,2010,ATF2010,6.334069089,0
ATG,2010,ATG2010,19.13647801,0.514217135
AUS,2010,AUS2010,290725.2574,206123.4711
AUT,2010,AUT2010,16723.60122,148.9968192
AZE,2010,AZE2010,549.6000884,101.4932138
BDI,2010,BDI2010,1904.587931,0.230360301
BEL,2010,BEL2010,10908.97208,115.1540702
BEN,2010,BEN2010,529.2388218,0.534434727
BES,2010,BES2010,2.422487293,0.440531831
BFA,2010,BFA2010,6.881710213,0
BGD,2010,BGD2010,4667.731802,116.4152071
BGR,2010,BGR2010,3569.147813,70.11845884
BHS,2010,BHS2010,400.6439928,19.70997107
BIH,2010,BIH2010,910.6377057,33.85659912
BLM,2010,BLM2010,0.293202837,0
BLR,2010,BLR2010,35754.01534,971.5590217
BLZ,2010,BLZ2010,9840.024102,1048.502077
BMU,2010,BMU2010,0.914107481,0
BOL,2010,BOL2010,451722.2881,107701.4865
BRA,2010,BRA2010,2688727.173,319700.1498
BRB,2010,BRB2010,17.46198449,0.299934255
BRN,2010,BRN2010,966.9865201,77.37653486
BTN,2010,BTN2010,4353.621654,747.5670613
BWA,2010,BWA2010,30.49984232,0.219805669
CAF,2010,CAF2010,48554.22428,233.4074446
CAN,2010,CAN2010,2104877.373,1295714.367
CHE,2010,CHE2010,1737.893332,10.68781031
CHL,2010,CHL2010,91495.1693,7874.089498
CHN,2010,CHN2010,627855.2494,62152.76703
CIV,2010,CIV2010,92519.11688,219.4135436
CMR,2010,CMR2010,57992.2495,100.2322461
COD,2010,COD2010,811874.3093,4508.303144
COG,2010,COG2010,44665.2334,1033.285209
COL,2010,COL2010,196988.4689,9328.532066
COM,2010,COM2010,92.29998246,2.261677908
CPV,2010,CPV2010,1.784332851,0
CRI,2010,CRI2010,13178.47847,347.7405497
CUB,2010,CUB2010,8608.089255,744.1568323
CUW,2010,CUW2010,1.729851275,0.075189297
CYM,2010,CYM2010,39.79336772,0.290105846
CYP,2010,CYP2010,63.95480702,10.90616936
CZE,2010,CZE2010,15439.06242,34.70304408
DEU,2010,DEU2010,75677.77128,363.2120143
DMA,2010,DMA2010,92.12036731,0.742296079
DNK,2010,DNK2010,4427.852454,33.67058937
DOM,2010,DOM2010,14102.96761,720.1321645
DZA,2010,DZA2010,2605.190028,1057.707946
ECU,2010,ECU2010,33821.80753,1510.766844
EGY,2010,EGY2010,98.18230588,10.74835838
ESP,2010,ESP2010,56093.48286,8303.953721
EST,2010,EST2010,21496.5003,116.0046836
ETH,2010,ETH2010,20184.15652,37.19693621
FIN,2010,FIN2010,167507.2469,2408.80529
FJI,2010,FJI2010,2346.764318,64.75793877
FRA,2010,FRA2010,143265.1595,3041.590746
FSM,2010,FSM2010,76.66233752,0
GAB,2010,GAB2010,10674.18386,56.97812417
GBR,2010,GBR2010,28469.66221,1725.633361
GEO,2010,GEO2010,818.5918274,62.0946297
GGY,2010,GGY2010,0.302348064,0.10070846
GHA,2010,GHA2010,19475.57203,16.28803072
GIN,2010,GIN2010,16045.58987,19.23775479
GLP,2010,GLP2010,127.3858969,1.405644361
GMB,2010,GMB2010,23.82726274,0
GNB,2010,GNB2010,4900.406656,1.056010902
GNQ,2010,GNQ2010,6593.019238,39.41032536
GRC,2010,GRC2010,7787.965614,3142.995797
GRD,2010,GRD2010,159.5560714,2.107255609
GTM,2010,GTM2010,59533.01608,5851.709992
GUF,2010,GUF2010,3205.558233,186.3753259
GUY,2010,GUY2010,10098.65665,998.6236169
HND,2010,HND2010,46084.66045,1934.467983
HRV,2010,HRV2010,3499.302748,150.3605981
HTI,2010,HTI2010,2084.361177,56.87315098
HUN,2010,HUN2010,11258.43432,178.2239788
IDN,2010,IDN2010,1279328.213,74384.03545
IMN,2010,IMN2010,99.91279285,9.356254384
IND,2010,IND2010,47441.78702,1658.579666
IRL,2010,IRL2010,3852.554952,262.1832836
IRN,2010,IRN2010,195.7900676,35.94657576
IRQ,2010,IRQ2010,13.41544112,1.713248934
ISR,2010,ISR2010,89.07957605,25.53623851
ITA,2010,ITA2010,15804.29098,588.3201354
JAM,2010,JAM2010,2364.948067,55.56986289
JEY,2010,JEY2010,14.68084471,3.441698248
JOR,2010,JOR2010,0.065306392,0
JPN,2010,JPN2010,35745.19821,835.6259331
KAZ,2010,KAZ2010,3108.915856,481.7103995
KEN,2010,KEN2010,22692.39459,117.6558948
KGZ,2010,KGZ2010,260.9738158,97.50628901
KHM,2010,KHM2010,237974.5415,3018.119443
KNA,2010,KNA2010,18.53841191,0.809529904
KOR,2010,KOR2010,14429.42515,581.441286
LAO,2010,LAO2010,167098.1285,372.6743938
LBN,2010,LBN2010,115.1806402,14.22414122
LBR,2010,LBR2010,20357.58947,42.85550033
LBY,2010,LBY2010,9.414285433,3.116711653
LCA,2010,LCA2010,99.84201268,2.76487106
LIE,2010,LIE2010,2.791921383,0
LKA,2010,LKA2010,7230.908706,81.90378385
LSO,2010,LSO2010,3.77271354,0
LTU,2010,LTU2010,21666.84744,171.2361287
LUX,2010,LUX2010,880.5345693,2.597357163
LVA,2010,LVA2010,48507.19429,273.8533214
MAF,2010,MAF2010,0.512617015,0
MAR,2010,MAR2010,988.077067,209.2417847
MDA,2010,MDA2010,176.7510809,18.49604887
MDG,2010,MDG2010,107218.8916,7886.608421
MDV,2010,MDV2010,3.135726146,0
MEX,2010,MEX2010,166828.9618,14545.67499
MKD,2010,MKD2010,2223.157002,74.31493031
MLI,2010,MLI2010,53.89056149,0.224564694
MLT,2010,MLT2010,0.626002233,0.187729417
MMR,2010,MMR2010,169912.7556,4159.13751
MNE,2010,MNE2010,210.939334,22.90064858
MNG,2010,MNG2010,8764.254045,7112.501321
MOZ,2010,MOZ2010,194550.0829,1824.59947
MSR,2010,MSR2010,109.302041,5.089052034
MTQ,2010,MTQ2010,75.36671357,0.744586145
MUS,2010,MUS2010,23.26746884,0
MWI,2010,MWI2010,3991.28772,5.311040645
MYS,2010,MYS2010,430950.6957,7834.104599
MYT,2010,MYT2010,31.90512951,0.225191509
NAM,2010,NAM2010,27.11246887,0
NCL,2010,NCL2010,550.4216422,102.4550799
NGA,2010,NGA2010,32782.06424,53.17727515
NIC,2010,NIC2010,212481.7374,2061.333262
NLD,2010,NLD2010,3403.389897,256.4889817
NOR,2010,NOR2010,40129.06284,1075.390183
NPL,2010,NPL2010,2347.698601,312.0112104
NZL,2010,NZL2010,56121.87215,868.9909246
PAK,2010,PAK2010,690.4401956,464.8560996
PAN,2010,PAN2010,15435.48606,408.3466598
PER,2010,PER2010,142293.8382,8793.87181
PHL,2010,PHL2010,102649.4294,1049.928413
PLW,2010,PLW2010,32.72961264,1.220555477
PNG,2010,PNG2010,68760.73607,2122.990709
POL,2010,POL2010,71834.94153,682.3830547
PRI,2010,PRI2010,595.2798262,5.194457267
PRK,2010,PRK2010,19015.05012,3911.024212
PRT,2010,PRT2010,48400.98064,10826.60576
PRY,2010,PRY2010,442278.1562,11068.31765
PSE,2010,PSE2010,1.310659812,0.393981671
REU,2010,REU2010,223.438738,0
ROU,2010,ROU2010,17781.76181,221.716191
RUS,2010,RUS2010,1859545.506,811417.3753
RWA,2010,RWA2010,2450.383728,1.153117572
SDN,2010,SDN2010,41.83875765,0.907015211
SEN,2010,SEN2010,153.8253932,0.149859509
SGP,2010,SGP2010,43.91568924,0.38455508
SLB,2010,SLB2010,6418.094003,73.76979936
SLE,2010,SLE2010,8782.214514,22.99793962
SLV,2010,SLV2010,2873.017889,91.84520683
SOM,2010,SOM2010,139.6464292,1.06341739
SRB,2010,SRB2010,2461.868685,94.17716254
SSD,2010,SSD2010,3879.41041,9.692702289
SUR,2010,SUR2010,6999.861008,594.2083623
SVK,2010,SVK2010,17100.06109,227.364482
SVN,2010,SVN2010,1428.890698,11.53206368
SWE,2010,SWE2010,263646.2675,3491.20827
SWZ,2010,SWZ2010,6660.408431,98.73756784
SXM,2010,SXM2010,0.219730671,0
SYR,2010,SYR2010,240.5329666,133.1095467
TCA,2010,TCA2010,38.4186888,1.644991521
TCD,2010,TCD2010,254.6524739,0.151137362
TGO,2010,TGO2010,511.5060079,0.305305853
THA,2010,THA2010,134876.1601,1018.57222
TJK,2010,TJK2010,10.85788965,2.252013293
TKM,2010,TKM2010,8.873221636,1.72684595
TLS,2010,TLS2010,648.8588887,36.48016815
TTO,2010,TTO2010,3406.833391,200.5986084
TUN,2010,TUN2010,398.4734256,129.2885434
TUR,2010,TUR2010,17007.96514,1096.530238
TWN,2010,TWN2010,2459.821989,79.32349624
TZA,2010,TZA2010,138482.2244,505.9782361
UGA,2010,UGA2010,34149.34219,6.994380176
UKR,2010,UKR2010,52440.79876,1645.044664
URY,2010,URY2010,17840.59922,194.8238382
USA,2010,USA2010,2167603.38,566320.748
UZB,2010,UZB2010,31.92424279,11.41514478
VCT,2010,VCT2010,65.79194187,0.67459108
VEN,2010,VEN2010,101296.6177,14838.66642
VGB,2010,VGB2010,3.946225116,0.219203057
VIR,2010,VIR2010,21.34495411,0.219612132
VNM,2010,VNM2010,174282.1387,2604.202597
VUT,2010,VUT2010,307.6289117,17.86888051
XAD,2010,XAD2010,0.254226671,0
XKO,2010,XKO2010,468.2772286,14.72260989
Z01,2010,Z012010,288.2211531,88.74568883
Z06,2010,Z062010,29.78066257,11.83896755
Z07,2010,Z072010,3587.309767,136.2316567
ZAF,2010,ZAF2010,61758.75101,6237.561162
ZMB,2010,ZMB2010,172815.8405,221.9481365
ZNC,2010,ZNC2010,19.54684662,0.630236664
ZWE,2010,ZWE2010,6628.367322,39.72577628
AFG,2011,AFG2011,113.078158,97.74083595
AGO,2011,AGO2011,182909.7175,189.7356775
AIA,2011,AIA2011,1.024562784,0
ALA,2011,ALA2011,465.8224431,5.12787134
ALB,2011,ALB2011,1186.345864,612.1043658
AND,2011,AND2011,0.913257606,0.171120952
ARG,2011,ARG2011,499194.7438,29722.84421
ARM,2011,ARM2011,173.9885745,15.08790361
ATG,2011,ATG2011,25.83647597,0.588781163
AUS,2011,AUS2011,121316.1339,33920.92374
AUT,2011,AUT2011,18099.21909,111.6300578
AZE,2011,AZE2011,147.4556886,20.0900902
BDI,2011,BDI2011,960.5865305,0
BEL,2011,BEL2011,5016.268619,52.00957533
BEN,2011,BEN2011,654.6675256,2.977173274
BES,2011,BES2011,8.809001751,0.293823419
BFA,2011,BFA2011,14.9409941,0
BGD,2011,BGD2011,4181.081032,58.27137797
BGR,2011,BGR2011,3331.690642,67.73221114
BHS,2011,BHS2011,624.7938525,285.2335577
BIH,2011,BIH2011,970.5599199,174.9049901
BLR,2011,BLR2011,45366.68741,859.7218252
BLZ,2011,BLZ2011,26391.39512,6316.532274
BMU,2011,BMU2011,0.130451297,0
BOL,2011,BOL2011,330357.7797,57143.96217
BRA,2011,BRA2011,1923161.102,180682.6372
BRB,2011,BRB2011,18.13697373,0.074938219
BRN,2011,BRN2011,2620.363235,138.3413428
BTN,2011,BTN2011,1090.924416,127.461334
BWA,2011,BWA2011,21.43335793,0.286533367
CAF,2011,CAF2011,49140.23138,474.2186999
CAN,2011,CAN2011,2160701.476,1379230.675
CHE,2011,CHE2011,1939.48596,42.4382259
CHL,2011,CHL2011,99323.34855,7461.451749
CHN,2011,CHN2011,598619.8202,42898.76369
CIV,2011,CIV2011,124736.3944,86.5694576
CMR,2011,CMR2011,27651.7455,45.74782515
COD,2011,COD2011,429465.0313,4118.900263
COG,2011,COG2011,28374.42118,503.85163
COL,2011,COL2011,189801.623,9107.223766
COM,2011,COM2011,122.6120992,0.451861253
CPV,2011,CPV2011,32.81888692,1.189960184
CRI,2011,CRI2011,10504.41312,279.9915067
CUB,2011,CUB2011,16312.75171,1768.679326
CUW,2011,CUW2011,1.354661964,0.301044886
CYM,2011,CYM2011,39.77471242,0
CYP,2011,CYP2011,118.5263928,35.09351116
CZE,2011,CZE2011,21855.30769,54.94437312
DEU,2011,DEU2011,34271.12943,268.2458835
DMA,2011,DMA2011,44.46318315,0.593573661
DNK,2011,DNK2011,3132.382287,10.69780494
DOM,2011,DOM2011,12960.42199,536.7774725
DZA,2011,DZA2011,8342.413256,4144.267771
ECU,2011,ECU2011,43672.17903,1894.148139
EGY,2011,EGY2011,102.6233366,25.63737713
ESP,2011,ESP2011,39325.33284,4590.956142
EST,2011,EST2011,27198.969,90.4957565
ETH,2011,ETH2011,15462.73448,34.71560226
FIN,2011,FIN2011,159354.7367,2687.502751
FJI,2011,FJI2011,552.8023927,4.912523933
FRA,2011,FRA2011,64074.31686,1127.449088
GAB,2011,GAB2011,18160.57829,154.8652036
GBR,2011,GBR2011,22663.31129,1164.235169
GEO,2011,GEO2011,539.7143638,167.7641273
GGY,2011,GGY2011,1.008418023,0
GHA,2011,GHA2011,36202.53045,25.25159018
GIN,2011,GIN2011,27637.96099,11.22101892
GLP,2011,GLP2011,73.90693009,2.145762214
GMB,2011,GMB2011,30.422627,0
GNB,2011,GNB2011,4283.911161,1.130730804
GNQ,2011,GNQ2011,7706.210729,17.45108334
GRC,2011,GRC2011,6200.518803,2219.194718
GRD,2011,GRD2011,40.18600682,0.225757639
GTM,2011,GTM2011,40533.52696,3730.841094
GUF,2011,GUF2011,2708.796845,138.2378146
GUY,2011,GUY2011,8363.064747,303.3955155
HND,2011,HND2011,52571.18021,2997.860536
HRV,2011,HRV2011,2918.689848,307.6932733
HTI,2011,HTI2011,2564.210033,46.72219684
HUN,2011,HUN2011,8224.643798,38.59577587
IDN,2011,IDN2011,1543627.694,73117.80835
IMN,2011,IMN2011,24.07892277,3.99636512
IND,2011,IND2011,83414.64798,2280.814515
IRL,2011,IRL2011,3100.672679,86.60692511
IRN,2011,IRN2011,238.9121501,79.78558185
IRQ,2011,IRQ2011,3.290135532,0.062042891
ISR,2011,ISR2011,1065.392352,476.3360191
ITA,2011,ITA2011,11446.73654,1048.040617
JAM,2011,JAM2011,2385.22242,32.2157377
JEY,2011,JEY2011,6.377444551,0.303636126
JPN,2011,JPN2011,35955.32451,917.048418
KAZ,2011,KAZ2011,4852.338243,678.7067896
KEN,2011,KEN2011,17299.60329,48.83200578
KGZ,2011,KGZ2011,111.9822805,52.76343603
KHM,2011,KHM2011,192184.6319,876.693134
KNA,2011,KNA2011,12.35880576,0.073529927
KOR,2011,KOR2011,11718.7378,959.7596855
LAO,2011,LAO2011,130901.8786,405.3640594
LBN,2011,LBN2011,139.409047,10.81875949
LBR,2011,LBR2011,34444.33602,67.98829979
LBY,2011,LBY2011,9.487611197,2.858325157
LCA,2011,LCA2011,61.57842812,1.345069894
LIE,2011,LIE2011,1.632504328,0
LKA,2011,LKA2011,14736.92233,130.3440784
LSO,2011,LSO2011,3.354078545,0.134238244
LTU,2011,LTU2011,21735.1103,79.65538433
LUX,2011,LUX2011,447.8086715,0.847091416
LVA,2011,LVA2011,44737.51904,154.1587727
MAF,2011,MAF2011,9.520155042,0.29293148
MAR,2011,MAR2011,3392.461738,1192.806897
MDA,2011,MDA2011,186.8640965,16.06161255
MDG,2011,MDG2011,162323.3411,5816.746468
MDV,2011,MDV2011,10.56215889,0
MEX,2011,MEX2011,186827.6684,34437.79989
MKD,2011,MKD2011,2156.632677,113.7123368
MLI,2011,MLI2011,165.7856628,0.225520439
MLT,2011,MLT2011,1.438825873,0.500304076
MMR,2011,MMR2011,135716.9409,2160.710258
MNE,2011,MNE2011,494.3156,110.0501802
MNG,2011,MNG2011,3550.509212,2562.746201
MOZ,2011,MOZ2011,150252.5425,844.3657702
MSR,2011,MSR2011,6.34311255,0
MTQ,2011,MTQ2011,152.9927397,1.862136009
MUS,2011,MUS2011,487.3194964,0
MWI,2011,MWI2011,8270.347818,14.53197272
MYS,2011,MYS2011,463150.1913,5731.807597
MYT,2011,MYT2011,2.327297514,0
NAM,2011,NAM2011,70.90416643,0.36210464
NCL,2011,NCL2011,709.1568659,97.49739894
NGA,2011,NGA2011,53891.41224,46.36795435
NIC,2011,NIC2011,43279.93106,631.3644777
NLD,2011,NLD2011,1155.291881,85.42692763
NOR,2011,NOR2011,32768.91954,769.6794276
NPL,2011,NPL2011,2816.45997,257.9607094
NZL,2011,NZL2011,59944.52616,756.646447
PAK,2011,PAK2011,449.8901996,284.5861307
PAN,2011,PAN2011,23130.61003,465.1558142
PER,2011,PER2011,125253.5175,7090.234356
PHL,2011,PHL2011,33252.63439,385.1679041
PLW,2011,PLW2011,30.66818104,0.152537077
PNG,2011,PNG2011,53045.99926,1421.536145
POL,2011,POL2011,56650.14203,326.2467543
PRI,2011,PRI2011,1227.7625,10.8324426
PRK,2011,PRK2011,5421.525313,2288.047224
PRT,2011,PRT2011,26673.7554,4604.781721
PRY,2011,PRY2011,457174.1173,8427.426287
PSE,2011,PSE2011,0.261357318,0
REU,2011,REU2011,562.416252,0
ROU,2011,ROU2011,16927.84741,98.92309473
RUS,2011,RUS2011,3021488.596,2025340.91
RWA,2011,RWA2011,926.0114912,0.461225079
SDN,2011,SDN2011,205.2396583,0.150048422
SEN,2011,SEN2011,116.8420487,0.750961309
SGP,2011,SGP2011,73.9111539,0.538366056
SLB,2011,SLB2011,5860.478376,99.6987415
SLE,2011,SLE2011,33929.46108,164.2130576
SLV,2011,SLV2011,3241.994533,104.704973
SOM,2011,SOM2011,184.5080426,3.302188918
SPM,2011,SPM2011,0.106058231,0
SRB,2011,SRB2011,2210.161611,43.29948839
SSD,2011,SSD2011,9011.574753,38.54169215
SUR,2011,SUR2011,5696.75455,301.0357351
SVK,2011,SVK2011,11543.63886,121.6768585
SVN,2011,SVN2011,1430.385233,11.32697559
SWE,2011,SWE2011,205321.2616,1501.0789
SWZ,2011,SWZ2011,2621.924535,42.92083874
SXM,2011,SXM2011,2.563523423,0
SYR,2011,SYR2011,155.7730975,15.64734475
TCA,2011,TCA2011,14.59910543,0.071553772
TCD,2011,TCD2011,920.0001788,0.151441301
TGO,2011,TGO2011,1243.431211,0.990714101
THA,2011,THA2011,94521.75661,531.1719729
TJK,2011,TJK2011,20.07861068,4.290237575
TKM,2011,TKM2011,16.51523348,1.434689307
TLS,2011,TLS2011,1463.476667,35.87883797
TTO,2011,TTO2011,374.7194797,3.631171725
TUN,2011,TUN2011,2205.189804,1291.362628
TUR,2011,TUR2011,23887.93276,1868.114265
TWN,2011,TWN2011,1461.486996,44.57409583
TZA,2011,TZA2011,137795.8248,244.7007558
UGA,2011,UGA2011,65067.47155,4.611693526
UKR,2011,UKR2011,60355.76861,1772.869456
UMI,2011,UMI2011,0.146197626,0
URY,2011,URY2011,28006.21881,348.9113025
USA,2011,USA2011,1663676.381,247468.7347
UZB,2011,UZB2011,33.41626008,1.162223556
VCT,2011,VCT2011,30.42107748,0.299778654
VEN,2011,VEN2011,74406.71485,2362.726992
VGB,2011,VGB2011,15.3467351,0.657667861
VIR,2011,VIR2011,50.06436353,0.219606835
VNM,2011,VNM2011,130810.6716,1238.11002
VUT,2011,VUT2011,607.1044173,0.661624375
XAD,2011,XAD2011,2.161667635,0
XKO,2011,XKO2011,802.0038879,171.9179268
Z01,2011,Z012011,80.47261154,18.11874194
Z06,2011,Z062011,13.49424339,6.426809479
Z07,2011,Z072011,4965.090365,120.9086029
ZAF,2011,ZAF2011,69616.86187,2965.212972
ZMB,2011,ZMB2011,60114.85575,20.09992348
ZNC,2011,ZNC2011,28.13529451,4.663406493
ZWE,2011,ZWE2011,9032.664997,66.30482431
ABW,2012,ABW2012,0.150324923,0.075162462
AFG,2012,AFG2012,39.30761566,21.88337256
AGO,2012,AGO2012,180747.1237,429.4101426
AIA,2012,AIA2012,1.902614159,0.073160565
ALA,2012,ALA2012,654.7286496,14.07844093
ALB,2012,ALB2012,5395.474289,2540.873671
AND,2012,AND2012,7.697719637,0.627182128
ARE,2012,ARE2012,0,0
ARG,2012,ARG2012,478179.6105,34507.9245
ARM,2012,ARM2012,197.6781764,27.92881056
ATG,2012,ATG2012,33.34539067,0.441555761
AUS,2012,AUS2012,139802.9387,52661.47379
AUT,2012,AUT2012,11165.75924,128.4803465
AZE,2012,AZE2012,597.6319687,45.39739389
BDI,2012,BDI2012,871.1629204,1.99726309
BEL,2012,BEL2012,5635.018793,87.24778737
BEN,2012,BEN2012,2857.798933,7.866481819
BES,2012,BES2012,3.222078491,0.300887345
BFA,2012,BFA2012,0.302176106,0
BGD,2012,BGD2012,5359.458286,42.58450551
BGR,2012,BGR2012,9977.505699,487.6826452
BHS,2012,BHS2012,370.5939726,119.3721152
BIH,2012,BIH2012,2433.647221,865.7979715
BLM,2012,BLM2012,0.146613308,0
BLR,2012,BLR2012,39591.09205,949.574217
BLZ,2012,BLZ2012,11585.53399,1099.509424
BMU,2012,BMU2012,0.587705303,0
BOL,2012,BOL2012,273561.639,35069.18503
BRA,2012,BRA2012,2918559.517,276329.3042
BRB,2012,BRB2012,116.543738,2.772976368
BRN,2012,BRN2012,1836.859509,82.88509557
BTN,2012,BTN2012,766.3495375,62.18515243
BWA,2012,BWA2012,15.78723676,0.430660366
CAF,2012,CAF2012,57314.11964,472.1612131
CAN,2012,CAN2012,2545494.374,1493244.542
CHE,2012,CHE2012,1517.165861,28.56879517
CHL,2012,CHL2012,174788.499,48612.49559
CHN,2012,CHN2012,605034.2964,39430.6023
CIV,2012,CIV2012,96138.39143,77.30523128
CMR,2012,CMR2012,51267.67919,97.08429765
COD,2012,COD2012,632081.8866,4690.694224
COG,2012,COG2012,32143.38696,601.4454499
COL,2012,COL2012,227584.1731,10630.69866
COM,2012,COM2012,127.2928518,2.708775502
CPV,2012,CPV2012,17.98607391,4.162636389
CRI,2012,CRI2012,10388.47329,383.2891286
CUB,2012,CUB2012,10344.97799,747.7539471
CUW,2012,CUW2012,7.375498632,0.526791525
CYM,2012,CYM2012,9.227671763,0.580173019
CYP,2012,CYP2012,54.30803394,32.68904696
CZE,2012,CZE2012,14006.68543,204.0741751
DEU,2012,DEU2012,26007.24814,570.1124275
DMA,2012,DMA2012,144.7238357,1.706993912
DNK,2012,DNK2012,4451.952353,41.92783666
DOM,2012,DOM2012,17905.35133,961.4974431
DZA,2012,DZA2012,10907.90466,7537.632258
ECU,2012,ECU2012,74304.12007,5636.941428
EGY,2012,EGY2012,438.8534281,112.2416344
ERI,2012,ERI2012,0,0
ESP,2012,ESP2012,80495.77219,38541.02642
EST,2012,EST2012,17685.15269,216.2824504
ETH,2012,ETH2012,41631.93539,45.12006954
FIN,2012,FIN2012,160310.4093,2934.372022
FJI,2012,FJI2012,1219.766551,11.74573363
FRA,2012,FRA2012,67302.66866,2592.017526
GAB,2012,GAB2012,17475.92874,96.97488893
GBR,2012,GBR2012,35664.47556,2410.574199
GEO,2012,GEO2012,472.998932,45.80493974
GGY,2012,GGY2012,1.209377589,0.302352666
GHA,2012,GHA2012,36631.0934,54.78816316
GIB,2012,GIB2012,0.124835859,0
GIN,2012,GIN2012,24485.64445,27.54947287
GLP,2012,GLP2012,294.8224137,1.553373164
GMB,2012,GMB2012,40.69027207,0
GNB,2012,GNB2012,3511.449476,1.355564269
GNQ,2012,GNQ2012,4952.664067,13.84175635
GRC,2012,GRC2012,13242.14365,7625.474679
GRD,2012,GRD2012,39.73595788,0
GTM,2012,GTM2012,84026.95066,10788.0565
GUF,2012,GUF2012,9772.791445,740.6159869
GUY,2012,GUY2012,13112.05761,981.38646
HND,2012,HND2012,32305.6428,1897.450176
HRV,2012,HRV2012,5004.428537,466.3544751
HTI,2012,HTI2012,4272.892699,97.67290037
HUN,2012,HUN2012,11919.63934,148.1264825
IDN,2012,IDN2012,2260257.895,139451.5197
IMN,2012,IMN2012,62.60607742,9.530371901
IND,2012,IND2012,88012.04683,2401.725553
IRL,2012,IRL2012,5829.057743,215.1099644
IRN,2012,IRN2012,407.3912739,65.17711793
IRQ,2012,IRQ2012,9.132024872,1.280356323
ISR,2012,ISR2012,49.2301897,4.254840449
ITA,2012,ITA2012,21486.63027,3520.122941
JAM,2012,JAM2012,2603.685793,63.24029981
JEY,2012,JEY2012,13.36327917,4.555555567
JOR,2012,JOR2012,0.130553283,0
JPN,2012,JPN2012,45671.87409,1223.156502
KAZ,2012,KAZ2012,3741.514268,744.2469102
