"iso","umd_tree_cover_loss__year","umd_tree_cover_loss__ha","gfw_gross_emissions_co2e_all_gases__Mg"
"GEO",2012,472.998931995581617120,176575.817325350194914
"GGY",2012,1.20937758854166676,419.07426908910266
"GHA",2012,36631.09340361196535135,19059230.281372103034548
"GIB",2012,0.12483585946614585,32.627227930816794
"GIN",2012,24485.64444939589578018,10752384.866290949959922
"GLP",2012,294.82241365661131431,121915.177834345164834
"GMB",2012,40.69027206510850321,11420.133553008067706
"GNB",2012,3511.44947592675976485,1349451.347208417709650
"GNQ",2012,4952.66406660882269167,3149918.544702509078297
"GRC",2012,13242.143652819046401136,2654763.0401531080671502
"GRD",2012,39.73595788202311259,24337.26222688647257
"GTM",2012,84026.95066423418542680,42521200.168927537043318
"GUF",2012,9772.79144532001134709,7400578.200241082631894
"GUY",2012,13112.05761058172525095,8630541.939424836738999
"HND",2012,32305.64280432072658984,15859892.397643270521069
"HRV",2012,5004.428537303011313777,2166232.907483617172451
"HTI",2012,4272.89269925891355169,1883210.998497536203655
"HUN",2012,11919.639340113851472176,4728811.6047603494214151
"IDN",2012,2260257.89505443273004978,1785096764.2307072714649845
"IMN",2012,62.60607741938801865,22466.588223171198756
"IND",2012,88012.04682725533508810,47538973.9891284502099979
"IRL",2012,5829.057742590909846603,2905928.0407437872290142
"IRN",2012,407.391273893715273726,107082.943044141259841
"IRQ",2012,9.13202487241970613,2642.913801498892097
"ISR",2012,49.23018969847438882,13704.3699862678078824
"ITA",2012,21486.630274890686388427,6514145.3753446065014415
"JAM",2012,2603.68579339076267764,1480319.479543138457501
"JEY",2012,13.36327917023437448,5113.867824206172876
"JOR",2012,0.13055328269422745,35.409889363103002
"JPN",2012,45671.874088180885057571,20445015.4688508707122753
"KAZ",2012,3741.514267643561334368,1134107.1933042161438251
"KEN",2012,17898.90609367575142186,9240489.133719126159977
"KGZ",2012,84.65660715926866190,18699.992117675902676
"KHM",2012,195568.90409303760286019,122034812.080903128292622
"KNA",2012,10.74117123527343772,5240.802749409674612
"KOR",2012,15941.959244857665693355,5611612.8881376556168641
"LAO",2012,147532.79559964043144764,80126089.912454110371523
"LBN",2012,169.94172041821614848,52639.0326498837830088
"LBR",2012,72114.09319352755464337,39280553.560283871693899
"LBY",2012,4.93464658054687534,1141.0328501026274694
"LCA",2012,67.10805567304145006,37388.722108166746886
"LIE",2012,3.79319481106336841,2107.004510582360363
"LKA",2012,14427.70872213921696884,5633243.002401409362120
"LSO",2012,3.30016147288194481,1144.23423033839345
"LTU",2012,17602.900557840170332664,5913355.9097120183715403
"LUX",2012,444.289455326575270344,255850.175678327750894
"LVA",2012,34285.415921709019660554,11167959.6566645299933483
"MAF",2012,3.44178225188151043,1334.190668504407104
"MAR",2012,1689.89017090582320175,428220.0262819371793967
"MDA",2012,1771.584435717743581657,540833.5390137437705295
"MDG",2012,128468.09040143574271059,63268486.550131688045750
"MDV",2012,2.45074320133460150,87.709343654847692
"MEX",2012,174712.80978627154359142,70418741.8321920536779737
"MKD",2012,2940.644597642139224475,1165630.1581854255296640
"MLI",2012,78.92125094870275214,28559.0911145437454505
"MLT",2012,0.31300136191189238,72.116193191952008
"MMR",2012,225188.42900826126100912,128894644.6282168899833555
"MNE",2012,1258.602534795845191615,519912.2404029557233708
"MNG",2012,34640.341139671082354755,5640001.5000012394148004
"MOZ",2012,139952.40871319797494386,51031524.500611884255623
"MRT",2012,0.0,3.2958836314460322
"MSR",2012,2.21233216459852445,1080.529312151470796
"MTQ",2012,308.42506400738656554,160301.418932802039779
"MUS",2012,152.47020560564670422,82757.22643953857708
"MWI",2012,12175.10258163730153446,5891544.135481240684195
"MYS",2012,628383.28018911855114345,420433502.158444764432785
"MYT",2012,131.05118074522448196,66081.124004388408981
"NAM",2012,25.97355100622179553,5375.464938715452773
"NCL",2012,838.32798702397671702,379957.890638158199568
"NER",2012,0.07476342613009983,0.0
"NGA",2012,34970.91954364169128104,16683899.6637072487774035
"NIC",2012,33691.84477753159002763,18453625.383954255748850
"NLD",2012,946.708692140264774329,426148.052004796014899
"NOR",2012,29947.125947306147218801,7747250.7433315340884084
"NPL",2012,5045.04521503283158101,3004683.5701824049990475
"NZL",2012,69499.067619761215377989,41634017.8306721401587619
"PAK",2012,223.22592050414605985,76324.4639602650772137
"PAN",2012,17094.54308509317750503,9947972.190578263029530
"PER",2012,275417.42370627911883182,174955316.4282230612812437
"PHL",2012,59587.14724159527556500,36942260.5933943521932076
"PLW",2012,28.00163729726182751,20999.24174029010603
"PNG",2012,73333.85155677667524481,57983378.7524210988596635
"POL",2012,54895.927484073172540766,20758949.0229012673390380
"PRI",2012,653.75539435802305130,352597.266321910263072
"PRK",2012,16679.890150861555105251,5502188.7084755561962586
"PRT",2012,58236.242100929989214723,17649668.7993457836163296
"PRY",2012,510213.10386167581278653,126140699.055435397234966
"PSE",2012,0.45777903685872396,88.90935555917139
"REU",2012,852.6125562126443661,396056.0928992075705
"ROU",2012,30649.281823629807566333,14218449.2736340364133891
"RUS",2012,5391243.469713064309352246,916106215.25753666238529006
"RWA",2012,1090.91317506105969408,611261.766108105546324
"SDN",2012,13.20474978755099911,4060.123400434039254
"SEN",2012,84.50333117818360570,29142.636827370189556
"SGP",2012,92.13825498833894068,38871.469481479808129
"SLB",2012,8806.57579265924461943,6418840.534508124629559
"SLE",2012,16356.21566301589025714,7652795.993221704654716
"SLV",2012,2535.67142338622724568,1162124.976513196220324
"SMR",2012,0.445934993988715326,147.66927672246984
"SOM",2012,194.90066518408250637,39361.401381252914479
"SRB",2012,3478.064729485688910042,1548303.5761084944868641
"SSD",2012,6707.21640121379055820,2181994.147693539056608
"SUR",2012,19502.01937470648897207,14522071.416516552875352
"SVK",2012,9169.734657888786860923,4596424.0830133931935374
"SVN",2012,904.140247764504938844,444338.636585229306716
"SWE",2012,234882.539184550896228151,58598395.2860397905487262
"SWZ",2012,3527.10006830213837479,2171283.659962549269183
"SXM",2012,0.29298024883680558,98.969208547945611
"SYC",2012,0.60739748259006080,370.825735331995593
"SYR",2012,5370.64272121704751456,1017338.5038016583914899
"TCA",2012,7.65647290180664201,2185.186835086617157
"TCD",2012,2491.10958136475705597,707551.909891336749202
"TGO",2012,1738.52899869643382720,670283.501294817199047
"THA",2012,114478.89216108837183513,64065249.4636975889531994
"TJK",2012,26.04127895288411702,7470.9097404291366753
"TKM",2012,8.98690864581380212,2408.304065469141244
"TLS",2012,1887.30657039262917497,1135055.284521878193384
"TTO",2012,713.53939811133740171,409627.063736205538738
"TUN",2012,1418.989141277989456306,327040.8111915408117866
"TUR",2012,28467.090273551835917977,7782225.9211519281123140
"TWN",2012,1460.09860079756415487,814108.218641148205907
"TZA",2012,154429.70370437392396048,53402768.107687065390392
"UGA",2012,29141.22866394822239492,13868494.732797069072151
"UKR",2012,55521.160744609779194209,22332570.762302243990410
"UMI",2012,10.45293944240993862,0.0
"URY",2012,31403.12112193873181970,17087213.6447942459735901
"USA",2012,1964078.156107653411003205,801872731.18230865159334010
"UZB",2012,55.376205075946182774,14603.0545390843554452
"VCT",2012,24.65449282997667216,13643.517109908296577
"VEN",2012,105952.16642954733579221,47494739.402235414751621
"VGB",2012,0.87706446404296874,409.096422026831485
"VIR",2012,26.62460833558268255,11575.017655013711665
"VNM",2012,181275.72177738137512895,128710936.4389379255605971
"VUT",2012,198.26048712759494091,112299.737992678923521
"XAD",2012,3.55957388568576535,1902.5082842461541
"XKO",2012,1736.620844712819567671,711351.0660094669767569
"Z01",2012,399.39995675262478983,208870.771245497175709
"Z06",2012,15.61101973299587708,5641.430882014897170
"Z07",2012,6657.04116804838801344,3767006.3168600593222385
"ZAF",2012,84896.51524891079188507,61445473.0090332797131622
"ZMB",2012,128442.22691025933875695,52173181.937839780351584
"ZNC",2012,11.47110564805121670,3355.386559517494765
"ZWE",2012,13790.44390190298534848,6044058.308520969266735
"AFG",2013,1.45184122524522586,310.2008430211073729
"AGO",2013,168837.12476075720597608,57602651.399286183123736
"AIA",2013,1.3171679605685767,359.99728763535402
"ALA",2013,509.692407979975980693,127885.5193629507083136
"ALB",2013,2569.967981802835165151,891428.7101864220349468
"AND",2013,3.364186641121962195,1771.804348736722517
"ARG",2013,376746.290387458567049964,87423807.4649739593850781
"ARM",2013,41.841262193765192021,14415.7793346139575497
"ATG",2013,21.34523197619791648,6822.391098783960773
"AUS",2013,260093.733630967969596210,73837998.8337142429240247
"AUT",2013,7655.331442349512736703,3860429.253878787269982
"AZE",2013,149.075993705876730979,43803.8001350506854498
"BDI",2013,1405.56937660389110620,563120.166786939763067
"BEL",2013,3314.999739024618400381,1841304.8169467789111659
"BEN",2013,1310.15875613328142483,503975.352407427423179
"BES",2013,4.36023698318305128,1415.126426062514374
"BFA",2013,0.22648428664767795,8312.625825850331385
"BGD",2013,6021.99799492234960131,3418204.166808074721510
"BGR",2013,3692.761544636330788161,1568487.6913585389225648
"BHS",2013,1572.70768040758862072,404609.914757119403294
"BIH",2013,2573.897644907122698090,1049019.2527348628299920
"BLM",2013,0.36651387559787327,128.153230729340207
"BLR",2013,28084.740951029127666685,10028054.7016584913682675
"BLZ",2013,16403.45483215615106931,7861522.286682793477358
"BMU",2013,1.436534731482205,595.2750404676875
"BOL",2013,179793.75931905230275257,77542862.150116559268052
"BRA",2013,1945477.87052269280795803,988672288.1657935987890654
"BRB",2013,5.32159267021864186,1984.695377196260611
"BRN",2013,888.32536562950560625,600224.586646953973368
"BTN",2013,485.35241575326281759,254860.6005693644589145
"BWA",2013,14.12186351847656261,3809.386438880952515
"CAF",2013,44182.76397561370843820,18930435.560754224051033
"CAN",2013,2807335.549641891100259643,1035903765.4627437435409654
"CHE",2013,793.360401633715364430,409520.291667514039645
"CHL",2013,102242.650622838335440429,41483744.0416146606555547
"CHN",2013,441336.225011826803266568,208191236.4815372522312811
"CIV",2013,175824.06242314657903127,88629028.775249793525921
"CMR",2013,84612.03204399037320459,50274555.019844845455907
"COD",2013,920749.62436889407197872,593979607.724404001335696
"COG",2013,54641.64600089479706668,31542739.096882893583992
"COL",2013,138866.04936341110333510,80070604.859183604053399
"COM",2013,1729.72621943889256073,742009.768496687214744
"CPV",2013,19.5416778663400624,0.0
"CRI",2013,7789.43058437074383163,4477778.749470658052786
"CUB",2013,6071.55863103295643439,2225262.832054438566670
"CUW",2013,6.24501854069118814,1929.54066803967131
"CYM",2013,18.10549301802191381,8095.575583760806356
"CYP",2013,13.50459562138020821,3239.1531624870930721
"CZE",2013,7658.991178609578877408,3636287.4490424289210436
"DEU",2013,15498.954568101432829243,7438777.7971144696589392
"DMA",2013,22.11861062986274098,12041.196269942637155
"DNK",2013,2015.366626496423788502,668877.685944678154651
"DOM",2013,12703.35945238011301471,4952582.948919626036295
"DZA",2013,6925.784681049458412471,1543295.1411744097701091
"ECU",2013,48418.07181655525463326,30322770.820309045382259
"EGY",2013,96.99929436334852433,23775.494237266100900
"ERI",2013,0.0,12.4884379524940747
"ESP",2013,63956.044948010578085617,23926447.0069357857632634
"EST",2013,17088.743403418460127680,5029800.6243127753752360
"ETH",2013,30851.23115281140645556,14507650.3439245597536804
"FIN",2013,148660.970604260126064718,32187761.3370193324046308
"FJI",2013,2699.40729211518538157,1454337.584056185351216
"FRA",2013,30351.841961727715825082,14733505.5080849505208765
"GAB",2013,44448.92834656207091251,27060194.867088725435350
"GBR",2013,28589.559701343213183289,12124385.0007452246583738
"GEO",2013,252.250083657063791620,94298.8597804631006883
"GGY",2013,0.2014728606423611,70.25928561682291
"GHA",2013,81202.91272085493929571,43322416.065838647564749
"GIN",2013,146184.87447289198449525,62188474.503603011901664
"GLP",2013,169.93876361572370643,66373.198835939673009
"GMB",2013,12.21674230277886324,8564.641204252146407
"GNB",2013,20704.22718588788319694,8042930.816304647638556
"GNQ",2013,7289.62996601891524644,4506209.590714180965481
"GRC",2013,5906.555994044036508174,1083655.1287333498922654
"GRD",2013,25.35640135323567842,13434.362501199151595
"GTM",2013,55176.99747517155734334,27345495.555400348639993
"GUF",2013,2967.79719188384971319,2197953.096492050471310
"GUY",2013,7117.38221484748787599,4412763.172098371521085
"HND",2013,43632.28878360917805206,21817035.427607664111735
"HRV",2013,2997.752682718138212984,1374089.0201703218015332
"HTI",2013,3181.21137310370257478,1286255.0792670838544855
"HUN",2013,8947.138544248564414329,3532344.5009584881736476
"IDN",2013,1139299.82358581351468828,872301040.6725318200262435
"IMN",2013,33.66465501414063546,11215.801058451818588
"IND",2013,75407.13937760257069961,41229628.5746499865068756
"IRL",2013,4778.083301211790032007,2245163.5669475090129367
"IRN",2013,72.230931497178840479,18022.9888438994520838
"IRQ",2013,2.53190204338324704,742.048572103103519
"ISR",2013,45.73070819496852431,13636.1133346959467047
"ITA",2013,15522.546078757098335404,4738770.3371145062735332
"JAM",2013,1327.66903049206722793,678493.677011744799823
"JEY",2013,1.01290186087673618,376.04279815467400
"JPN",2013,23234.270544128198685963,10495608.1469997236544078
"KAZ",2013,2863.638875451311851658,745910.6291402740858221
"KEN",2013,13563.99690551830031713,6625250.7723507920596085
"KGZ",2013,26.81397913183160005,4122.2282514264856689
"KHM",2013,190115.60900090742274889,126084800.970248927888666
"KNA",2013,5.14764972722547821,2591.282373095328545
"KOR",2013,9477.218349353238392150,2972739.987483506463088
"LAO",2013,205602.93875851681559367,109515508.282609652800254
"LBN",2013,159.95373940760091239,46194.5407739100804963
"LBR",2013,155535.61788418768344769,86071028.255617118687171
"LBY",2013,81.29858731194984950,11275.4806406111788825
"LCA",2013,36.09373117106771553,18395.353686164012700
"LIE",2013,1.9491170490776908,1118.585014283442324
"LKA",2013,7953.30153198137030373,2770786.154307454419710
"LSO",2013,7.33891847152994851,2185.231079110368575
"LTU",2013,13922.776643099448625700,4716198.8434007073390098
"LUX",2013,347.88755633278649802,198657.9253956616195354
"LVA",2013,27766.438976924826093037,9097616.0618671380068085
"MAF",2013,1.83077027372287357,573.760260811563544
"MAR",2013,835.83799447142402732,260716.9557616541320512
"MDA",2013,167.345344164711387662,52946.8635698867279498
"MDG",2013,299350.32439256895548875,158721232.369261674597328
"MDV",2013,3.97583069801432291,109.497851899884305
"MEX",2013,218915.52931192388135313,88672504.7284723437952995
"MKD",2013,1149.190728811482317938,469045.523425156756779
"MLI",2013,409.78117161428115878,141937.955363924345070
"MLT",2013,0.25046223364149309,75.15465059731265
"MMR",2013,248185.78208644449339665,142907838.227451298079928
"MNE",2013,2401.456623394897890122,1029285.847547686605277
"MNG",2013,628.798874444683186940,125773.09122481227029963
"MOZ",2013,162673.28971289492187732,57685721.153589961946263
"MRT",2013,0.0,92.887971133991933
"MSR",2013,0.88513326729058169,417.99531596503259
"MTQ",2013,146.35940119910919661,61823.812227655542549
"MUS",2013,219.27038329757924821,91934.386682159349066
"MWI",2013,10561.61188720282418072,4546899.314989948247591
"MYS",2013,333361.56748553936567614,196802652.017672225106115
"MYT",2013,327.56571695029474215,159532.473387908795880
"NAM",2013,2.48415521166558149,667.2558185241467627
"NCL",2013,2281.63473537520642579,888121.570488854379848
"NGA",2013,43434.89739662001331943,22565196.854384023588102
"NIC",2013,44030.27417111709380703,24738453.8604694116062544
"NLD",2013,514.177020358554765936,227048.7321694131962299
"NOR",2013,33069.442384786021870916,8396521.78180673353305235
"NPL",2013,835.46925114800278463,451580.2919742416545890
"NZL",2013,77541.739941436705433192,46779187.6118286388723790
"PAK",2013,58.02100167342879842,23283.6217689735295528
"PAN",2013,14060.88524917928709132,8184595.827272342141268
"PER",2013,209321.75542307513663660,135890694.2599373667390876
"PHL",2013,58871.21441255254360064,36719427.582375968815865
"PLW",2013,21.29418574324544460,13679.812208642656326
"PNG",2013,56667.88234785637893691,44452082.346408442437866
"POL",2013,35014.683778796738689667,13130702.757762549850361
"PRI",2013,701.64156511597988081,329353.810224982850370
"PRK",2013,5022.933246663355448044,1518695.4204691459334125
"PRT",2013,51884.670521389843413380,15803648.5355371220751671
"PRY",2013,318514.86388128747399780,77850583.0577537838475731
"PSE",2013,0.39444337769748268,98.664227030250795
"REU",2013,1653.22917110001430270,695005.595623806013028
"ROU",2013,12945.933867720828536816,5917402.3521822011556802
"RUS",2013,4965536.915205376096473906,836566177.76672556363107225
"RWA",2013,2472.77868470220155641,1450536.715109909290478
"SAU",2013,0.0,7.324921111591603
"SDN",2013,9.40374259734700543,2902.868598496608053
"SEN",2013,374.73767225882157221,183403.0932108257305695
"SGP",2013,25.91848119803887323,11710.169616332597818
"SLB",2013,9470.91264969952960745,6828954.573010895890410
"SLE",2013,170276.97178556022325647,77127588.296120985367903
"SLV",2013,2053.56340122393763954,863074.6209665203206745
"SMR",2013,0.16727187123046877,33.22592010232015
"SOM",2013,315.84219041051188130,64277.42946673923649574
"SPM",2013,9.01239348898871478,16.488178614054043
"SRB",2013,2798.271821830756070218,1225742.390449882636682
"SSD",2013,4931.54169497154563875,1635284.184097504952269
"SUR",2013,10203.19423168605114732,6917462.128094070155229
"SVK",2013,5076.263647272721350545,2587919.5285985253610035
"SVN",2013,636.385693589186173008,327818.629321720384335
"SWE",2013,197658.274144815597808090,49557256.6988336854451264
"SWZ",2013,3126.10874376286123274,1723526.157855553306478
"SXM",2013,2.56347179030381888,762.857637833235322
"SYC",2013,1.2147488763107643,419.871118340683425
"SYR",2013,1270.55912460518941281,266899.5767326987305865
"TCA",2013,10.51631800355685941,3239.975599487878905
"TCD",2013,2895.24709254612001587,881547.987441011751034
"TGO",2013,2914.28639000484815829,1328271.808584480097975
"THA",2013,84738.05684661374582457,50751594.1856036885891025
"TJK",2013,1.31903625597873255,417.9712616288469386
"TKM",2013,0.37151217790798613,87.0566111223379123
"TLS",2013,463.01226989966094094,233253.113294747077981
"TTO",2013,759.22765100593314990,425364.624844550878544
"TUN",2013,1300.706233016013730866,223401.5164987034204089
"TUR",2013,22542.895050826313104221,6273062.0655629484590787
"TWN",2013,953.16288722402542104,490043.4278380301425677
"TZA",2013,181508.83072590394340788,61164914.884774003787387
"UGA",2013,47749.80520395856704588,20117016.809655439896191
"UKR",2013,37711.923007504454041312,14941262.4983595201157510
"URY",2013,19244.68013445306858910,13026626.4508478822462293
"USA",2013,1736444.895292326956781903,688910098.90400216430601383
"UZB",2013,24.68649925001085729,4272.0103119683802625
"VCT",2013,13.41511603571723052,6755.861902918292092
"VEN",2013,64489.28747611416621479,28825624.6701230282590535
"VGB",2013,2.77700066284505246,974.473698032047487
"VIR",2013,27.33988538385850473,11642.566360480155672
"VNM",2013,132424.92034167874019936,93722647.201460026588321
"VUT",2013,1111.05961755906668565,551971.589337740882195
"XAD",2013,2.03443544296440967,780.852124189589027
"XKO",2013,767.625867978170952712,312648.988951303528611
"Z01",2013,27.93393329112087875,12863.110353240625684
"Z06",2013,1.98949787772569459,772.561123578384883
"Z07",2013,5430.73406438513194505,2885739.5603635414163910
"ZAF",2013,56368.99849528783299159,35464043.4026628381899623
"ZMB",2013,84673.27709873712428914,30254449.806094336996879
"ZNC",2013,32.2764724252821154,9131.812323095872093
"ZWE",2013,9607.81603920948209443,4699597.6868471877672339
"AFG",2014,2.7192904709678819,659.74843382801841
"AGO",2014,212656.08955995534072037,73779151.121633774289330
"AIA",2014,0.36583298022135419,102.824552492733094
"ALA",2014,550.060530721987643634,137437.881671174886637
"ALB",2014,1051.648631766386746936,456856.0919213253328535
"AND",2014,1.368260455503472371,630.201622188885469
"ARG",2014,241118.440500830559843920,61539540.3443960165993170
"ARM",2014,38.127581905802951279,14332.351529984542058
"ATG",2014,24.87565215661241719,7789.043618693057298
"AUS",2014,281740.671590410793420020,81045841.8577625269117708
"AUT",2014,9876.061030476362556606,4980971.6600979814878594
"AZE",2014,328.246022802263243690,64767.9562356488262388
"BDI",2014,2047.31699381555680401,887937.071545774078663
"BEL",2014,4239.217020371109244781,2341941.0596101657616665
"BEN",2014,1355.29547750728300799,599702.676341004026512
"BES",2014,1.71035733122450119,343.891476171069857
"BFA",2014,0.0,10479.354791022295469
"BGD",2014,12060.90408394813900413,6833398.208733538304459
"BGR",2014,6688.450735814879662025,2971751.848877275532640
"BHS",2014,902.30649207903001092,248041.347267991059365
"BIH",2014,1789.544495100920748650,926892.796395586766629
"BLM",2014,0.21991134931423612,83.66784388812204
"BLR",2014,33626.396834005274435613,12209439.2649812084403809
"BLZ",2014,16508.63675960507024707,7770840.0954898271042005
"BMU",2014,0.8488385957725696,339.87116963377576
"BOL",2014,256527.60527704001821606,114524481.538401014784248
"BRA",2014,2692910.39004474917486725,1422902204.561017901327026
"BRB",2014,2.17354931738226999,723.08807294467760
"BRN",2014,2224.70589751910223232,1441070.647209553008532
"BTN",2014,1229.22014419461699130,708688.302252177300819
"BWA",2014,15.52435010564670074,4052.6752738710408448
"CAF",2014,57852.35889182829008585,24890702.693537678200602
"CAN",2014,2643608.861961224367963128,1028644199.8488993518097147
"CHE",2014,1502.547147330160477687,789109.6570840071742252
"CHL",2014,119329.610787913971753305,53896324.4899785587970434
"CHN",2014,531701.609049665390579065,253834119.1925441870480124
"CIV",2014,346899.26476590264455650,180970854.764935021264153
"CMR",2014,181851.00438964494752909,110422008.826852534674262
"COD",2014,1338360.69904089815838801,837306830.874480637228314
"COG",2014,72891.15373633813225992,42506474.485094296196153
"COL",2014,202029.03435085990864499,114836400.008521961805247
"COM",2014,1473.86207744544434780,690898.535445428603343
"CPV",2014,8.1575762512858071,0.0
"CRI",2014,10909.81015886472559517,6260518.0507292957741885
"CUB",2014,5861.46836156249783187,2155096.752611340677542
"CUW",2014,2.333078604797091,966.0361319213066
"CYM",2014,7.70538520408637180,2606.712553368195915
"CYP",2014,33.30200692320094927,7917.4509281613152405
"CZE",2014,13942.742751630174311572,6808779.4918841706571699
"DEU",2014,21169.143186645037759942,10349394.5744811511400229
"DMA",2014,12.24495792096354226,6696.579656540438164
"DNK",2014,5320.770494625854777765,1819471.0141327367105062
"DOM",2014,13678.21258534294018760,5635974.660580010983710
"DZA",2014,9522.726894998669301534,1811470.8606435730639761
"ECU",2014,30934.04778973165016490,18988115.329533136765395
"EGY",2014,115.00307506226891637,28317.79899704392682
"ERI",2014,0.0,6.573572474956397
"ESP",2014,74226.432203445453114862,29646749.1172756924058406
"EST",2014,23576.608825551293245794,7098193.2630536659868217
"ETH",2014,32725.07263347248694790,14899690.6180594289164323
"FIN",2014,186629.014123027239400510,40577350.3823412641652093
"FJI",2014,3688.94137584865775797,1842814.537901421881316
"FRA",2014,44359.113183975496410490,22078221.2228064398079443
"GAB",2014,48752.34078366540569352,30542397.081136598887332
"GBR",2014,30369.567300922841974138,13279327.0390940039157277
"GEO",2014,113.741013190713978828,40018.3091878854529202
"GGY",2014,0.20103253261718751,89.858166674827036
"GHA",2014,120205.46322005246350668,66551133.624702566947590
"GIN",2014,132716.27431198645888787,57831462.362622584099553
"GLP",2014,198.11759453083460616,73268.954843108656213
"GMB",2014,17.46335995708767990,8323.662129366911173
"GNB",2014,12858.62698535400830821,5113440.510606201131312
"GNQ",2014,19211.71451981611012478,12412029.496710222898945
"GRC",2014,3803.211728953802082009,972025.8145509767534299
"GRD",2014,83.83836114644642311,43122.405793916475868
"GTM",2014,61883.47110172890246508,30464532.311807173213302
"GUF",2014,4195.61710761457583274,3057233.726323694579341
"GUY",2014,12154.00353475314273842,7836202.859726651302255
"HND",2014,57482.88436255964456014,28920762.877816088011934
"HRV",2014,4559.485734246147860766,2205497.1726791626205992
"HTI",2014,3858.86579151854107113,1618026.595329248210258
"HUN",2014,15135.418650694291464336,5965586.6820116605795085
"IDN",2014,1894358.95902102481498262,1417302238.3260154252559820
"IMN",2014,86.05011443989149855,30823.054703549856449
"IND",2014,132071.85656563280900494,71455358.5569849584422418
"IRL",2014,5719.062912221160260221,2757995.2611370822662369
"IRN",2014,77.588614010303816263,18728.7149906378723104
"IRQ",2014,1.494315228210720615,414.887458015186334
"ISR",2014,122.08486946058042872,34776.6741000618896785
"ITA",2014,19831.910179315616665024,6693415.8960635592016269
"JAM",2014,2837.97718984787514902,1438351.415967405048987
"JEY",2014,0.6077478121614583,165.031759083674940
"JOR",2014,0.84782063878906245,144.39329154596530
"JPN",2014,28175.541386495952891511,12851942.6372251776437975
"KAZ",2014,595.715817997326479877,204401.9669903582855047
"KEN",2014,15356.83925976292208665,7520894.665751164483248
"KGZ",2014,13.50969179257161412,1723.3839389355708115
"KHM",2014,161841.65693291069915009,104128187.071632549440770
"KNA",2014,3.97250066096245692,2045.478359556381643
"KOR",2014,13426.409608846852298531,4455621.3725444025763820
"LAO",2014,243826.33572169275638486,126268709.898205621643574
"LBN",2014,159.88442052195204463,47416.8525256820001885
"LBR",2014,164048.58221831464023856,91766577.170431609924313
"LBY",2014,4.41391384775173684,1077.383011362098076
"LCA",2014,41.09592468337131015,19869.330326696604566
"LIE",2014,2.89863166058593754,1553.89909348829102
"LKA",2014,12350.59718251161548013,4766748.486854278428659
"LSO",2014,12.47074464811306339,4175.239037475439074
"LTU",2014,15972.188404164951447919,5466679.8320122453466366
"LUX",2014,429.600982930069233583,256441.805463189945764
"LVA",2014,32203.164528099971437671,10610873.7721340482971085
"MAF",2014,1.24491801987738735,581.47432305127146
"MAR",2014,1682.30794966869927465,512866.8111168982839688
"MDA",2014,363.133211568385487019,120546.1953041609055505
"MDG",2014,416681.96935276372536249,202775893.8324900651745255
"MDV",2014,3.13358241356011301,33.886249459358871
"MEX",2014,170605.85458719715771168,73627784.5826848398986421
"MKD",2014,1815.566311025828712660,799493.2623754219289706
"MLI",2014,270.33774791043131082,98250.4561501311663907
"MMR",2014,331444.81376864918256475,185304911.539897020801917
"MNE",2014,1437.890896589493565253,777427.176369638364094
"MNG",2014,522.674249762365365904,122454.3434826601972597
"MOZ",2014,200517.49933484559896039,73260431.388102936113825
"MSR",2014,0.29503028970811632,169.047750236176270
"MTQ",2014,156.71776232461103385,66129.323236060605379
"MUS",2014,531.75197548469710403,232572.444817196557813
"MWI",2014,18594.16036210357020672,8545838.315078513123974
"MYS",2014,646026.95448926686728034,381476839.022577398655950
"MYT",2014,1150.41332038266585559,541803.293354306788282
"NAM",2014,4.62370750142361155,1364.291179371119045
"NCL",2014,2050.20134823932081317,785839.125504331606430
"NGA",2014,68637.27480485879697876,37271324.040266667460619
"NIC",2014,75549.80909719958290975,42259963.805192719382635
"NLD",2014,875.261492539997803923,388899.0232726184427776
"NOR",2014,39148.962182187600656319,10114062.5176540509976106
"NPL",2014,1161.81134214258133580,647227.957349915447352
"NZL",2014,79409.913663548615129013,48463330.1190424441308313
"OMN",2014,0.0,3.209846409120224
"PAK",2014,34.82787293223198773,15038.451740047333591
"PAN",2014,14086.01586943428212096,8156682.782170504385361
"PER",2014,205417.54904548004439055,130652799.936721343319735
"PHL",2014,102456.03463050256701407,62610381.345419940297947
"PLW",2014,93.85025781338433391,68165.150964791975544
"PNG",2014,105662.81982441355695499,80523354.814257271512875
"POL",2014,56279.525168334033027443,21696375.3351832510567763
"PRI",2014,871.41695121237065442,400849.742671620413369
"PRK",2014,10941.274987944664274036,3153732.3007562346826143
"PRT",2014,60259.207729946993257875,21319224.2554704949708886
"PRY",2014,345737.46521583431121606,90203679.9656348465173386
"PSE",2014,1.17994385501953128,335.738121298822648
"REU",2014,674.98382950040719426,303734.460885488489077
"ROU",2014,19481.500647861325930479,9278621.0991330310059565
"RUS",2014,4489888.744478262540639935,666007114.8567972074830605
"RWA",2014,2889.66629898740511092,1909621.210050418263464
"SDN",2014,5.61739840215006596,1747.734638266335324
"SEN",2014,326.71520470969326969,130064.1887692340090115
"SGP",2014,191.35197143343691117,81623.607584115162904
"SLB",2014,16939.46334454174481788,12230372.919321317427120
"SLE",2014,161512.88403718680841040,74355287.883075825105578
"SLV",2014,2319.72696400503133347,964139.109466004656223
"SMR",2014,0.16733727529296877,50.585292822481506
